epoch,loss,iou_0,iou_1,iou_2,iou_3,iou_4,iou_5,iou_6,iou_7,iou_8,iou_9,iou_10,iou_11,iou_12,iou_13,lr,val_loss,val_iou_0,val_iou_1,val_iou_2,val_iou_3,val_iou_4,val_iou_5,val_iou_6,val_iou_7,val_iou_8,val_iou_9,val_iou_10,val_iou_11,val_iou_12,val_iou_13
0,2757.185330107874,0.16601212757778358,0.007132789376893974,0.0007868315124975122,0.0023865793080580728,0.016855952982362234,0.01835788483958252,0.004207607042319788,0.014101734947642396,0.002529852025257925,0.005197317573750386,0.015080736778040685,5.892927068670865e-05,0.0020152067463519076,0.00386128422852357,0.001,0.07097069231363443,0.30913307540807344,6.753906903331635e-05,0.0,2.8700968571919235e-05,4.580935976838788e-06,1.3032909651309298e-05,0.0,0.0,0.0,7.1944516388960825e-06,0.0,0.0,0.0,0.0
0,2698.5977639553294,0.049308423828169676,0.0010240027066865543,0.001443907768417927,0.0011793432348062005,0.02622651882618144,0.020565337176558843,0.020318076759455177,0.022907064040156914,0.002668669723407244,0.013140015446031926,0.05559767417538665,0.001703308712769218,0.022625162824126983,0.001485918788858339,0.001,0.19578291246524224,0.02570101722058293,0.0,0.0,7.663569307404924e-06,0.0005823616401323948,1.0607900631528228e-05,0.0012362024988375466,3.8077328415627275e-05,0.00025558615054903296,3.8622881996815735e-05,0.08550842250563778,8.169102313069235e-05,0.0,2.7452394826539804e-06
0,4757.943335162525,0.045146619585813244,0.00428451037700338,0.0014413710487178307,0.0004642774451100887,0.010551704850153845,6.758104785346955e-05,0.012924620234683045,0.003853259727660545,0.0009857998636379577,0.00021549410490981488,0.004857247783675134,0.0012670092601885844,0.006002036904361007,0.006656621328632718,0.001,0.09625144532093635,0.004551258772953475,8.733998971585252e-05,0.0003113923888980545,0.0006091125485061613,0.0001890303208265045,5.728899318031825e-07,0.0005852278262326809,0.0,8.962162599528556e-05,0.0,2.0392137066459918e-05,0.0004155195922175473,2.780938770989021e-06,0.00021423829873867383
0,1722.8574892257432,0.012184362963319253,0.004591163554101013,0.00187335993830921,0.002874559760557979,0.010167122785103918,0.1267966255215122,0.003803714162629561,0.0120474930558679,0.003152509554869203,0.0033495176934889635,0.011620651593054452,0.00015239970904086454,0.011235324815301977,0.010087259827338858,0.001,0.1380972541295565,0.006124177394994896,0.0016331644789106662,0.001514089675522713,0.0,0.0001569245456047851,0.16032385339917649,1.222631396196149e-06,0.00045614644752742727,6.685351144844617e-05,0.00020117403734394929,0.0004507495184265513,0.0,3.224069815100154e-05,0.0
0,896.4795075878501,0.17048250661919848,0.009253674516246205,0.0013248620130147646,0.0020352151707300585,0.010513538828940797,0.02239114909540202,0.00981713516562476,0.005680326966323593,0.0040974535718598425,0.002636723924906384,0.004603124111215915,0.0009227487240127273,0.04902038814172958,0.008282159379163417,0.001,0.07151762453409341,0.30531073848075474,0.0,0.0,0.0,2.2098638115394384e-05,2.347082687975942e-05,0.0,0.0,3.778703980108902e-06,0.0,0.0,0.0,3.004224435966582e-06,0.0
0,768.7874298623178,0.018025842742857196,0.0031762920059362205,0.0011771860556526047,0.0021212726075698104,0.006145275949234002,0.11421833201380101,0.0034645459560555575,0.00656784136365452,0.0010570071334526573,0.004260267919750869,0.004996174081401065,0.0005845486285899168,0.007237677114446224,0.002445816089657597,0.001,0.07103029523904507,1.81381347719444e-05,0.0,0.0,0.0,1.3291588883180889e-06,0.15821415749585538,0.0,0.0,0.0,0.0,0.0,0.0,3.4039169553188243e-07,0.0
0,1635.7352735281518,0.029027215728293452,0.0025290750591279083,0.001975007668258317,0.0012121877477602148,0.003604075466089957,0.0355176490519572,0.03285211003859675,0.007378522590803299,0.0009157253919107699,0.005961655958586693,0.026507513917523907,0.000835479901574167,0.007141314210350919,0.011686523436968022,0.001,0.08790820550460082,0.0009916930899984797,0.0,4.816200066300357e-05,6.367921003759079e-05,2.8201424297199643e-05,1.6840061836990916e-05,0.0551838578847383,2.584954530649806e-06,4.414523783246882e-06,6.091842144935998e-05,0.00022913260045800445,0.0,1.2534531257397393e-05,0.0001698387490865561
0,1575.2960029053872,0.016390004491156688,0.000100472726313252,0.0012984122149610037,0.0011595706623280279,0.06610656170167631,0.008903990719582602,0.008103215246369993,0.000509519927464935,0.00039261018068615283,0.0029305421475368716,0.012127554466721776,0.0006088038282517904,2.2220151981235994e-05,0.0017682807847993597,0.001,0.07085367349477914,0.00035404090920776053,0.0,0.0,0.0,0.08784287047945344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3835.494038860091,0.018725993139264124,0.005939622265089556,0.0007343447713542771,0.0007073856383122092,0.018105854577745602,0.007424411965777453,0.005571432042187301,0.006066753355042097,0.002741162104163578,0.0010724354344297182,0.02970087216701509,0.0005052704741029081,0.14496743819310354,0.0006393719187907282,0.001,0.08006957918405533,0.023609891705839818,0.0,1.471704999676225e-06,0.0,0.0,2.333984132192927e-06,4.077591866130789e-06,0.0,0.0,0.0,0.0,0.0,0.20171268430340178,0.0
0,506.9002659636657,0.03455514595159997,0.0013369392267563412,0.0026582270441537163,0.0013934516583785268,0.04625294276529621,0.017524552189421776,0.02165663369018639,0.006414360651740402,0.00394874769959849,0.002196034665142429,0.006025289092867778,0.0005755239921355454,0.03898645391661495,0.009033399665675785,0.001,0.0895374480348367,0.03995557179642765,3.73594351253409e-05,0.0,0.0,3.954110257026883e-05,2.2895274273863163e-05,0.00016196477371980964,4.317254949553724e-06,0.0008311829176334777,4.098529968933976e-05,0.00011293016406951247,0.0,0.21368711039844385,8.281490937568963e-05
0,2757.185330107874,0.16601212757778358,0.007132789376893974,0.0007868315124975122,0.0023865793080580728,0.016855952982362234,0.01835788483958252,0.004207607042319788,0.014101734947642396,0.002529852025257925,0.005197317573750386,0.015080736778040685,5.892927068670865e-05,0.0020152067463519076,0.00386128422852357,0.001,0.07097069231363443,0.30913307540807344,6.753906903331635e-05,0.0,2.8700968571919235e-05,4.580935976838788e-06,1.3032909651309298e-05,0.0,0.0,0.0,7.1944516388960825e-06,0.0,0.0,0.0,0.0
0,2698.5977639553294,0.049308423828169676,0.0010240027066865543,0.001443907768417927,0.0011793432348062005,0.02622651882618144,0.020565337176558843,0.020318076759455177,0.022907064040156914,0.002668669723407244,0.013140015446031926,0.05559767417538665,0.001703308712769218,0.022625162824126983,0.001485918788858339,0.001,0.19578291246524224,0.02570101722058293,0.0,0.0,7.663569307404924e-06,0.0005823616401323948,1.0607900631528228e-05,0.0012362024988375466,3.8077328415627275e-05,0.00025558615054903296,3.8622881996815735e-05,0.08550842250563778,8.169102313069235e-05,0.0,2.7452394826539804e-06
0,4757.943335162525,0.045146619585813244,0.00428451037700338,0.0014413710487178307,0.0004642774451100887,0.010551704850153845,6.758104785346955e-05,0.012924620234683045,0.003853259727660545,0.0009857998636379577,0.00021549410490981488,0.004857247783675134,0.0012670092601885844,0.006002036904361007,0.006656621328632718,0.001,0.09625144532093635,0.004551258772953475,8.733998971585252e-05,0.0003113923888980545,0.0006091125485061613,0.0001890303208265045,5.728899318031825e-07,0.0005852278262326809,0.0,8.962162599528556e-05,0.0,2.0392137066459918e-05,0.0004155195922175473,2.780938770989021e-06,0.00021423829873867383
0,1722.8574892257432,0.012184362963319253,0.004591163554101013,0.00187335993830921,0.002874559760557979,0.010167122785103918,0.1267966255215122,0.003803714162629561,0.0120474930558679,0.003152509554869203,0.0033495176934889635,0.011620651593054452,0.00015239970904086454,0.011235324815301977,0.010087259827338858,0.001,0.1380972541295565,0.006124177394994896,0.0016331644789106662,0.001514089675522713,0.0,0.0001569245456047851,0.16032385339917649,1.222631396196149e-06,0.00045614644752742727,6.685351144844617e-05,0.00020117403734394929,0.0004507495184265513,0.0,3.224069815100154e-05,0.0
0,896.4795075878501,0.17048250661919848,0.009253674516246205,0.0013248620130147646,0.0020352151707300585,0.010513538828940797,0.02239114909540202,0.00981713516562476,0.005680326966323593,0.0040974535718598425,0.002636723924906384,0.004603124111215915,0.0009227487240127273,0.04902038814172958,0.008282159379163417,0.001,0.07151762453409341,0.30531073848075474,0.0,0.0,0.0,2.2098638115394384e-05,2.347082687975942e-05,0.0,0.0,3.778703980108902e-06,0.0,0.0,0.0,3.004224435966582e-06,0.0
0,768.7874298623178,0.018025842742857196,0.0031762920059362205,0.0011771860556526047,0.0021212726075698104,0.006145275949234002,0.11421833201380101,0.0034645459560555575,0.00656784136365452,0.0010570071334526573,0.004260267919750869,0.004996174081401065,0.0005845486285899168,0.007237677114446224,0.002445816089657597,0.001,0.07103029523904507,1.81381347719444e-05,0.0,0.0,0.0,1.3291588883180889e-06,0.15821415749585538,0.0,0.0,0.0,0.0,0.0,0.0,3.4039169553188243e-07,0.0
0,1635.7352735281518,0.029027215728293452,0.0025290750591279083,0.001975007668258317,0.0012121877477602148,0.003604075466089957,0.0355176490519572,0.03285211003859675,0.007378522590803299,0.0009157253919107699,0.005961655958586693,0.026507513917523907,0.000835479901574167,0.007141314210350919,0.011686523436968022,0.001,0.08790820550460082,0.0009916930899984797,0.0,4.816200066300357e-05,6.367921003759079e-05,2.8201424297199643e-05,1.6840061836990916e-05,0.0551838578847383,2.584954530649806e-06,4.414523783246882e-06,6.091842144935998e-05,0.00022913260045800445,0.0,1.2534531257397393e-05,0.0001698387490865561
0,1575.2960029053872,0.016390004491156688,0.000100472726313252,0.0012984122149610037,0.0011595706623280279,0.06610656170167631,0.008903990719582602,0.008103215246369993,0.000509519927464935,0.00039261018068615283,0.0029305421475368716,0.012127554466721776,0.0006088038282517904,2.2220151981235994e-05,0.0017682807847993597,0.001,0.07085367349477914,0.00035404090920776053,0.0,0.0,0.0,0.08784287047945344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3835.494038860091,0.018725993139264124,0.005939622265089556,0.0007343447713542771,0.0007073856383122092,0.018105854577745602,0.007424411965777453,0.005571432042187301,0.006066753355042097,0.002741162104163578,0.0010724354344297182,0.02970087216701509,0.0005052704741029081,0.14496743819310354,0.0006393719187907282,0.001,0.08006957918405533,0.023609891705839818,0.0,1.471704999676225e-06,0.0,0.0,2.333984132192927e-06,4.077591866130789e-06,0.0,0.0,0.0,0.0,0.0,0.20171268430340178,0.0
0,506.9002659636657,0.03455514595159997,0.0013369392267563412,0.0026582270441537163,0.0013934516583785268,0.04625294276529621,0.017524552189421776,0.02165663369018639,0.006414360651740402,0.00394874769959849,0.002196034665142429,0.006025289092867778,0.0005755239921355454,0.03898645391661495,0.009033399665675785,0.001,0.0895374480348367,0.03995557179642765,3.73594351253409e-05,0.0,0.0,3.954110257026883e-05,2.2895274273863163e-05,0.00016196477371980964,4.317254949553724e-06,0.0008311829176334777,4.098529968933976e-05,0.00011293016406951247,0.0,0.21368711039844385,8.281490937568963e-05
0,2757.185330107874,0.16601212757778358,0.007132789376893974,0.0007868315124975122,0.0023865793080580728,0.016855952982362234,0.01835788483958252,0.004207607042319788,0.014101734947642396,0.002529852025257925,0.005197317573750386,0.015080736778040685,5.892927068670865e-05,0.0020152067463519076,0.00386128422852357,0.001,0.07097069231363443,0.30913307540807344,6.753906903331635e-05,0.0,2.8700968571919235e-05,4.580935976838788e-06,1.3032909651309298e-05,0.0,0.0,0.0,7.1944516388960825e-06,0.0,0.0,0.0,0.0
0,2698.5977639553294,0.049308423828169676,0.0010240027066865543,0.001443907768417927,0.0011793432348062005,0.02622651882618144,0.020565337176558843,0.020318076759455177,0.022907064040156914,0.002668669723407244,0.013140015446031926,0.05559767417538665,0.001703308712769218,0.022625162824126983,0.001485918788858339,0.001,0.19578291246524224,0.02570101722058293,0.0,0.0,7.663569307404924e-06,0.0005823616401323948,1.0607900631528228e-05,0.0012362024988375466,3.8077328415627275e-05,0.00025558615054903296,3.8622881996815735e-05,0.08550842250563778,8.169102313069235e-05,0.0,2.7452394826539804e-06
0,4757.943335162525,0.045146619585813244,0.00428451037700338,0.0014413710487178307,0.0004642774451100887,0.010551704850153845,6.758104785346955e-05,0.012924620234683045,0.003853259727660545,0.0009857998636379577,0.00021549410490981488,0.004857247783675134,0.0012670092601885844,0.006002036904361007,0.006656621328632718,0.001,0.09625144532093635,0.004551258772953475,8.733998971585252e-05,0.0003113923888980545,0.0006091125485061613,0.0001890303208265045,5.728899318031825e-07,0.0005852278262326809,0.0,8.962162599528556e-05,0.0,2.0392137066459918e-05,0.0004155195922175473,2.780938770989021e-06,0.00021423829873867383
0,1722.8574892257432,0.012184362963319253,0.004591163554101013,0.00187335993830921,0.002874559760557979,0.010167122785103918,0.1267966255215122,0.003803714162629561,0.0120474930558679,0.003152509554869203,0.0033495176934889635,0.011620651593054452,0.00015239970904086454,0.011235324815301977,0.010087259827338858,0.001,0.1380972541295565,0.006124177394994896,0.0016331644789106662,0.001514089675522713,0.0,0.0001569245456047851,0.16032385339917649,1.222631396196149e-06,0.00045614644752742727,6.685351144844617e-05,0.00020117403734394929,0.0004507495184265513,0.0,3.224069815100154e-05,0.0
0,896.4795075878501,0.17048250661919848,0.009253674516246205,0.0013248620130147646,0.0020352151707300585,0.010513538828940797,0.02239114909540202,0.00981713516562476,0.005680326966323593,0.0040974535718598425,0.002636723924906384,0.004603124111215915,0.0009227487240127273,0.04902038814172958,0.008282159379163417,0.001,0.07151762453409341,0.30531073848075474,0.0,0.0,0.0,2.2098638115394384e-05,2.347082687975942e-05,0.0,0.0,3.778703980108902e-06,0.0,0.0,0.0,3.004224435966582e-06,0.0
0,768.7874298623178,0.018025842742857196,0.0031762920059362205,0.0011771860556526047,0.0021212726075698104,0.006145275949234002,0.11421833201380101,0.0034645459560555575,0.00656784136365452,0.0010570071334526573,0.004260267919750869,0.004996174081401065,0.0005845486285899168,0.007237677114446224,0.002445816089657597,0.001,0.07103029523904507,1.81381347719444e-05,0.0,0.0,0.0,1.3291588883180889e-06,0.15821415749585538,0.0,0.0,0.0,0.0,0.0,0.0,3.4039169553188243e-07,0.0
0,1635.7352735281518,0.029027215728293452,0.0025290750591279083,0.001975007668258317,0.0012121877477602148,0.003604075466089957,0.0355176490519572,0.03285211003859675,0.007378522590803299,0.0009157253919107699,0.005961655958586693,0.026507513917523907,0.000835479901574167,0.007141314210350919,0.011686523436968022,0.001,0.08790820550460082,0.0009916930899984797,0.0,4.816200066300357e-05,6.367921003759079e-05,2.8201424297199643e-05,1.6840061836990916e-05,0.0551838578847383,2.584954530649806e-06,4.414523783246882e-06,6.091842144935998e-05,0.00022913260045800445,0.0,1.2534531257397393e-05,0.0001698387490865561
0,1575.2960029053872,0.016390004491156688,0.000100472726313252,0.0012984122149610037,0.0011595706623280279,0.06610656170167631,0.008903990719582602,0.008103215246369993,0.000509519927464935,0.00039261018068615283,0.0029305421475368716,0.012127554466721776,0.0006088038282517904,2.2220151981235994e-05,0.0017682807847993597,0.001,0.07085367349477914,0.00035404090920776053,0.0,0.0,0.0,0.08784287047945344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3835.494038860091,0.018725993139264124,0.005939622265089556,0.0007343447713542771,0.0007073856383122092,0.018105854577745602,0.007424411965777453,0.005571432042187301,0.006066753355042097,0.002741162104163578,0.0010724354344297182,0.02970087216701509,0.0005052704741029081,0.14496743819310354,0.0006393719187907282,0.001,0.08006957918405533,0.023609891705839818,0.0,1.471704999676225e-06,0.0,0.0,2.333984132192927e-06,4.077591866130789e-06,0.0,0.0,0.0,0.0,0.0,0.20171268430340178,0.0
0,506.9002659636657,0.03455514595159997,0.0013369392267563412,0.0026582270441537163,0.0013934516583785268,0.04625294276529621,0.017524552189421776,0.02165663369018639,0.006414360651740402,0.00394874769959849,0.002196034665142429,0.006025289092867778,0.0005755239921355454,0.03898645391661495,0.009033399665675785,0.001,0.0895374480348367,0.03995557179642765,3.73594351253409e-05,0.0,0.0,3.954110257026883e-05,2.2895274273863163e-05,0.00016196477371980964,4.317254949553724e-06,0.0008311829176334777,4.098529968933976e-05,0.00011293016406951247,0.0,0.21368711039844385,8.281490937568963e-05
0,2757.185330107874,0.16601212757778358,0.007132789376893974,0.0007868315124975122,0.0023865793080580728,0.016855952982362234,0.01835788483958252,0.004207607042319788,0.014101734947642396,0.002529852025257925,0.005197317573750386,0.015080736778040685,5.892927068670865e-05,0.0020152067463519076,0.00386128422852357,0.001,0.07097069231363443,0.30913307540807344,6.753906903331635e-05,0.0,2.8700968571919235e-05,4.580935976838788e-06,1.3032909651309298e-05,0.0,0.0,0.0,7.1944516388960825e-06,0.0,0.0,0.0,0.0
0,2698.5977639553294,0.049308423828169676,0.0010240027066865543,0.001443907768417927,0.0011793432348062005,0.02622651882618144,0.020565337176558843,0.020318076759455177,0.022907064040156914,0.002668669723407244,0.013140015446031926,0.05559767417538665,0.001703308712769218,0.022625162824126983,0.001485918788858339,0.001,0.19578291246524224,0.02570101722058293,0.0,0.0,7.663569307404924e-06,0.0005823616401323948,1.0607900631528228e-05,0.0012362024988375466,3.8077328415627275e-05,0.00025558615054903296,3.8622881996815735e-05,0.08550842250563778,8.169102313069235e-05,0.0,2.7452394826539804e-06
